3,1,18,1,3,"setCartId@8-10@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/cart.service.ts","setCartId","setCartId ( id )",8,10
3,1,53,3,3,"(anonymous)@9-11@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/api-client.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/api-client.ts","(anonymous)","(anonymous) ( path , params Record , headers Record )",9,11
3,1,54,3,3,"post@13-15@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/api-client.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/api-client.ts","post","post ( path , body , options headers Record )",13,15
3,1,54,3,3,"patch@17-19@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/api-client.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/api-client.ts","patch","patch ( path , body , options headers Record )",17,19
3,1,48,2,3,"delete@21-23@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/api-client.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/core/api-client.ts","delete","delete ( path , options headers Record )",21,23
1,1,6,0,1,"(anonymous)@38-38@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","(anonymous)","(anonymous)",38,38
13,4,69,0,13,"computed@32-44@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","computed","computed ( ( )",32,44
1,2,28,0,1,"(anonymous)@46-46@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","(anonymous)","(anonymous)",46,46
1,1,8,0,1,"(anonymous)@47-47@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","(anonymous)","(anonymous)",47,47
1,1,18,0,1,"(anonymous)@48-48@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","(anonymous)","(anonymous)",48,48
3,1,15,1,3,"next@124-126@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","next","next ( categories )",124,126
3,1,15,0,3,"error@127-129@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","error","error ( )",127,129
7,1,59,1,7,"next@146-152@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","next","next ( response )",146,152
3,1,14,0,3,"error@153-155@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.ts","error","error ( )",153,155
1,1,7,0,1,"(anonymous)@32-32@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.spec.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.spec.ts","(anonymous)","(anonymous)",32,32
1,1,17,0,1,"(anonymous)@37-37@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.spec.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.spec.ts","(anonymous)","(anonymous)",37,37
19,21,172,0,19,"(anonymous)@20-38@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.spec.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.spec.ts","(anonymous)","(anonymous)",20,38
14,1,65,9,32,"expectProductsRequest@9-40@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.spec.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-WOSzIR/code/seed-b-frontend/src/app/features/catalog/product-list/product-list.spec.ts","expectProductsRequest","expectProductsRequest ( httpMock HttpTestingController , page , response ProductListResponse , categoryId , subcategoryId , sortBy , sortDirection , search , propertyFilters Record )",9,40
