4,3,46,0,4,"getCategories@12-15@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/category.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/category.service.ts","getCategories","getCategories ( )",12,15
24,12,204,1,25,"getProducts@20-44@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/product.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/product.service.ts","getProducts","getProducts ( query ProductQueryParams )",20,44
3,1,30,1,3,"getProduct@46-48@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/product.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/product.service.ts","getProduct","getProduct ( id )",46,48
3,1,37,2,3,"addRating@50-52@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/product.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/product.service.ts","addRating","addRating ( productId , rating RatingCreate )",50,52
1,1,8,0,1,"(anonymous)@12-12@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",12,12
1,1,16,0,1,"(anonymous)@12-12@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",12,12
1,1,12,0,1,"(anonymous)@13-13@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",13,13
1,1,16,0,1,"(anonymous)@13-13@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",13,13
1,2,16,0,1,"(anonymous)@17-17@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",17,17
1,2,23,0,1,"(anonymous)@19-19@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",19,19
8,2,47,0,8,"(anonymous)@16-23@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",16,23
1,1,1,0,1,"(anonymous)@29-29@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",29,29
7,3,45,0,7,"(anonymous)@27-33@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",27,33
1,2,15,0,1,"(anonymous)@38-38@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",38,38
5,1,25,0,5,"(anonymous)@37-41@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","(anonymous)","(anonymous)",37,41
8,3,47,0,8,"loadFromStorage@54-61@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.ts","loadFromStorage","loadFromStorage ( )",54,61
3,1,27,1,3,"createOrder@11-13@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/order.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/order.service.ts","createOrder","createOrder ( order OrderCreate )",11,13
3,1,30,1,3,"getOrder@15-17@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/order.service.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/order.service.ts","getOrder","getOrder ( id )",15,17
3,1,8,0,3,"(anonymous)@4-6@/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.spec.ts","/home/alex/dev/Bachelor/bmad-vergleichsstudie/.lizard-tmp-eqWxZ6/code/seed-b-frontend/src/app/core/services/cart.service.spec.ts","(anonymous)","(anonymous)",4,6
